Indexcd,Trddt,Clsindex,Retindex
300,2014/3/5,2163.976,-0.009292
300,2014/3/6,2173.634,0.004463
300,2014/3/7,2168.358,-0.002427
300,2014/3/10,2097.787,-0.032546
300,2014/3/11,2108.661,0.005184
300,2014/3/12,2114.134,0.002595
300,2014/3/13,2140.333,0.012392
300,2014/3/14,2122.836,-0.008175
300,2014/3/17,2143.038,0.009517
300,2014/3/18,2138.133,-0.002289
300,2014/3/19,2120.87,-0.008074
300,2014/3/20,2086.967,-0.015985
300,2014/3/21,2158.798,0.034419
300,2014/3/24,2176.554,0.008225
300,2014/3/25,2174.44,-0.000971
300,2014/3/26,2171.047,-0.00156
300,2014/3/27,2155.707,-0.007066
300,2014/3/28,2151.965,-0.001736
300,2014/3/31,2146.305,-0.00263
300,2014/4/1,2163.115,0.007832
300,2014/4/2,2180.727,0.008142
300,2014/4/3,2165.008,-0.007208
300,2014/4/4,2185.472,0.009452
300,2014/4/8,2237.316,0.023722
300,2014/4/9,2238.62,0.000583
300,2014/4/10,2273.761,0.015698
300,2014/4/11,2270.666,-0.001361
300,2014/4/14,2268.613,-0.000904
300,2014/4/15,2229.463,-0.017257
300,2014/4/16,2232.526,0.001374
300,2014/4/17,2224.803,-0.003459
300,2014/4/18,2224.479,-0.000146
300,2014/4/21,2187.248,-0.016737
300,2014/4/22,2196.795,0.004365
300,2014/4/23,2194.668,-0.000968
300,2014/4/24,2190.474,-0.001911
300,2014/4/25,2167.826,-0.010339
300,2014/4/28,2134.969,-0.015157
300,2014/4/29,2158.47,0.011008
300,2014/4/30,2158.659,0.000088
300,2014/5/5,2156.47,-0.001014
300,2014/5/6,2157.328,0.000398
300,2014/5/7,2137.316,-0.009276
300,2014/5/8,2135.496,-0.000852
300,2014/5/9,2133.911,-0.000742
300,2014/5/12,2180.054,0.021624
300,2014/5/13,2174.852,-0.002386
300,2014/5/14,2172.372,-0.00114
300,2014/5/15,2144.084,-0.013022
300,2014/5/16,2145.952,0.000871
300,2014/5/19,2115.143,-0.014357
300,2014/5/20,2115.771,0.000297
300,2014/5/21,2135.905,0.009516
300,2014/5/22,2130.868,-0.002358
300,2014/5/23,2148.414,0.008234
300,2014/5/26,2155.976,0.00352
300,2014/5/27,2147.28,-0.004033
300,2014/5/28,2169.352,0.010279
300,2014/5/29,2155.164,-0.00654
300,2014/5/30,2156.464,0.000603
300,2014/6/3,2149.918,-0.003036
300,2014/6/4,2128.274,-0.010067
300,2014/6/5,2150.602,0.010491
300,2014/6/6,2134.716,-0.007387
300,2014/6/9,2134.281,-0.000204
300,2014/6/10,2161.268,0.012645
300,2014/6/11,2160.766,-0.000232
300,2014/6/12,2153.41,-0.003404
300,2014/6/13,2176.242,0.010603
300,2014/6/16,2191.855,0.007174
300,2014/6/17,2169.674,-0.01012
300,2014/6/18,2160.239,-0.004349
300,2014/6/19,2126.907,-0.01543
300,2014/6/20,2136.729,0.004618
300,2014/6/23,2134.11,-0.001226
300,2014/6/24,2144.821,0.005019
300,2014/6/25,2133.371,-0.005338
300,2014/6/26,2149.076,0.007362
300,2014/6/27,2150.258,0.00055
300,2014/6/30,2165.118,0.006911
300,2014/7/1,2164.559,-0.000258
300,2014/7/2,2170.867,0.002914
300,2014/7/3,2180.192,0.004296
300,2014/7/4,2178.695,-0.000687
300,2014/7/7,2176.289,-0.001104
300,2014/7/8,2180.473,0.001923
300,2014/7/9,2148.71,-0.014567
300,2014/7/10,2142.847,-0.002729
300,2014/7/11,2148.009,0.002409
300,2014/7/14,2171.758,0.011056
300,2014/7/15,2174.976,0.001482
300,2014/7/16,2170.868,-0.001889
300,2014/7/17,2157.068,-0.006357
300,2014/7/18,2164.144,0.00328
300,2014/7/21,2166.295,0.000994
300,2014/7/22,2192.698,0.012188
300,2014/7/23,2197.833,0.002342
300,2014/7/24,2237.015,0.017828
300,2014/7/25,2260.454,0.010478
300,2014/7/28,2323.897,0.028066
300,2014/7/29,2331.369,0.003215
300,2014/7/30,2322.011,-0.004014
300,2014/7/31,2350.251,0.012162
300,2014/8/1,2329.402,-0.008871
300,2014/8/4,2375.62,0.019841
300,2014/8/5,2369.353,-0.002638
300,2014/8/6,2363.221,-0.002588
300,2014/8/7,2327.457,-0.015134
300,2014/8/8,2331.134,0.00158
300,2014/8/11,2365.349,0.014677
300,2014/8/12,2357.052,-0.003508
300,2014/8/13,2358.901,0.000784
300,2014/8/14,2335.945,-0.009732
300,2014/8/15,2360.635,0.01057
300,2014/8/18,2374.562,0.0059
300,2014/8/19,2374.768,0.000087
300,2014/8/20,2366.14,-0.003633
300,2014/8/21,2354.244,-0.005028
300,2014/8/22,2365.364,0.004723
300,2014/8/25,2342.863,-0.009513
300,2014/8/26,2324.092,-0.008012
300,2014/8/27,2327.595,0.001507
300,2014/8/28,2311.278,-0.00701
300,2014/8/29,2338.287,0.011686
300,2014/9/1,2355.317,0.007283
300,2014/9/2,2386.46,0.013222
300,2014/9/3,2408.838,0.009377
300,2014/9/4,2426.224,0.007218
300,2014/9/5,2449.259,0.009494
300,2014/9/9,2445.224,-0.001647
300,2014/9/10,2432.433,-0.005231
300,2014/9/11,2423.454,-0.003691
300,2014/9/12,2438.358,0.00615
300,2014/9/15,2437.189,-0.000479
300,2014/9/16,2388.765,-0.019869
300,2014/9/17,2401.326,0.005258
300,2014/9/18,2408.664,0.003056
300,2014/9/19,2425.211,0.00687
300,2014/9/22,2378.92,-0.019087
300,2014/9/23,2399.462,0.008635
300,2014/9/24,2441.864,0.017671
300,2014/9/25,2436.965,-0.002006
300,2014/9/26,2437.201,0.000097
300,2014/9/29,2447.799,0.004348
300,2014/9/30,2450.988,0.001303
300,2014/10/8,2478.383,0.011177
300,2014/10/9,2481.955,0.001441
300,2014/10/10,2466.789,-0.006111
300,2014/10/13,2454.946,-0.004801
300,2014/10/14,2446.562,-0.003415
300,2014/10/15,2463.874,0.007076
300,2014/10/16,2444.395,-0.007906
300,2014/10/17,2441.732,-0.001089
300,2014/10/20,2454.711,0.005315
300,2014/10/21,2433.391,-0.008685
300,2014/10/22,2418.641,-0.006062
300,2014/10/23,2395.936,-0.009388
300,2014/10/24,2390.706,-0.002183
300,2014/10/27,2368.832,-0.00915
300,2014/10/28,2416.653,0.020188
300,2014/10/29,2451.384,0.014372
300,2014/10/30,2468.925,0.007156
300,2014/10/31,2508.325,0.015958
300,2014/11/3,2512.548,0.001684
300,2014/11/4,2513.172,0.000248
300,2014/11/5,2503.448,-0.003869
300,2014/11/6,2506.067,0.001046
300,2014/11/7,2502.153,-0.001562
300,2014/11/10,2565.73,0.025409
300,2014/11/11,2558.612,-0.002774
300,2014/11/12,2594.318,0.013955
300,2014/11/13,2579.75,-0.005615
300,2014/11/14,2581.093,0.000521
300,2014/11/17,2567.101,-0.005421
300,2014/11/18,2541.416,-0.010005
300,2014/11/19,2537.223,-0.00165
300,2014/11/20,2537.099,-0.000049
300,2014/11/21,2583.455,0.018271
300,2014/11/24,2649.258,0.025471
300,2014/11/25,2685.561,0.013703
300,2014/11/26,2723.018,0.013948
300,2014/11/27,2754.49,0.011558
300,2014/11/28,2808.819,0.019724
300,2014/12/1,2819.812,0.003914
300,2014/12/2,2923.94,0.036927
300,2014/12/3,2967.549,0.014914
300,2014/12/4,3104.351,0.046099
300,2014/12/5,3124.885,0.006615
300,2014/12/8,3252.881,0.04096
300,2014/12/9,3106.913,-0.044873
300,2014/12/10,3221.546,0.036896
300,2014/12/11,3183.012,-0.011961
300,2014/12/12,3193.227,0.003209
300,2014/12/15,3217.228,0.007516
300,2014/12/16,3303.402,0.026785
300,2014/12/17,3360.598,0.017314
300,2014/12/18,3345.927,-0.004366
300,2014/12/19,3383.167,0.01113
300,2014/12/22,3394.481,0.003344
300,2014/12/23,3324.924,-0.020491
300,2014/12/24,3230.385,-0.028433
300,2014/12/25,3335.419,0.032514
300,2014/12/26,3445.839,0.033105
300,2014/12/29,3455.455,0.002791
300,2014/12/30,3457.554,0.000607
300,2014/12/31,3533.705,0.022025
300,2015/1/5,3641.541,0.030516
300,2015/1/6,3641.059,-0.000132
300,2015/1/7,3643.79,0.00075
300,2015/1/8,3559.259,-0.023199
300,2015/1/9,3546.723,-0.003522
300,2015/1/12,3513.576,-0.009346
300,2015/1/13,3514.04,0.000132
300,2015/1/14,3502.423,-0.003306
300,2015/1/15,3604.121,0.029036
300,2015/1/16,3635.146,0.008608
300,2015/1/19,3355.155,-0.077023
300,2015/1/20,3396.222,0.01224
300,2015/1/21,3548.885,0.044951
300,2015/1/22,3567.613,0.005277
300,2015/1/23,3571.732,0.001155
300,2015/1/26,3607.985,0.01015
300,2015/1/27,3574.931,-0.009161
300,2015/1/28,3525.323,-0.013877
300,2015/1/29,3481.798,-0.012346
300,2015/1/30,3434.39,-0.013616
300,2015/2/2,3353.96,-0.023419
300,2015/2/3,3437.445,0.024891
300,2015/2/4,3401.768,-0.010379
300,2015/2/5,3366.946,-0.010236
300,2015/2/6,3312.42,-0.016194
300,2015/2/9,3345.921,0.010114
300,2015/2/10,3406.943,0.018238
300,2015/2/11,3434.124,0.007978
300,2015/2/12,3442.874,0.002548
300,2015/2/13,3469.828,0.007829
300,2015/2/16,3499.483,0.008547
300,2015/2/17,3522.322,0.006526
300,2015/2/25,3478.729,-0.012376
300,2015/2/26,3566.295,0.025172
300,2015/2/27,3572.843,0.001836
300,2015/3/2,3601.265,0.007955
300,2015/3/3,3507.9,-0.025926
300,2015/3/4,3530.822,0.006534
300,2015/3/5,3496.344,-0.009765
300,2015/3/6,3478.52,-0.005098
300,2015/3/9,3537.75,0.017027
300,2015/3/10,3520.611,-0.004845
300,2015/3/11,3524.653,0.001148
300,2015/3/12,3592.844,0.019347
300,2015/3/13,3617.657,0.006906
300,2015/3/16,3705.671,0.024329
300,2015/3/17,3757.122,0.013884
300,2015/3/18,3846.055,0.023671
300,2015/3/19,3839.739,-0.001642
300,2015/3/20,3892.574,0.01376
300,2015/3/23,3972.061,0.02042
300,2015/3/24,3973.046,0.000248
300,2015/3/25,3940.412,-0.008214
300,2015/3/26,3949.999,0.002433
300,2015/3/27,3971.697,0.005493
300,2015/3/30,4088.178,0.029328
300,2015/3/31,4051.204,-0.009044
300,2015/4/1,4123.895,0.017943
300,2015/4/2,4124.776,0.000214
300,2015/4/3,4170.538,0.011094
300,2015/4/7,4260.044,0.021461
300,2015/4/8,4295.803,0.008394
300,2015/4/9,4262.138,-0.007837
300,2015/4/10,4344.416,0.019304
300,2015/4/13,4421.073,0.017645
300,2015/4/14,4438.184,0.00387
300,2015/4/15,4380.513,-0.012994
300,2015/4/16,4513.546,0.030369
300,2015/4/17,4596.136,0.018298
300,2015/4/20,4521.919,-0.016148
300,2015/4/21,4619.164,0.021505
300,2015/4/22,4739.814,0.026119
300,2015/4/23,4740.892,0.000227
300,2015/4/24,4702.641,-0.008068
300,2015/4/27,4807.592,0.022317
300,2015/4/28,4741.861,-0.013672
300,2015/4/29,4774.326,0.006846
300,2015/4/30,4749.886,-0.005119
300,2015/5/4,4787.741,0.00797
300,2015/5/5,4596.837,-0.039874
300,2015/5/6,4553.327,-0.009465
300,2015/5/7,4470.089,-0.018281
300,2015/5/8,4558.404,0.019757
300,2015/5/11,4690.532,0.028986
300,2015/5/12,4747.421,0.012128
300,2015/5/13,4718.436,-0.006105
300,2015/5/14,4700.778,-0.003742
300,2015/5/15,4617.47,-0.017722
300,2015/5/18,4575.14,-0.009167
300,2015/5/19,4731.222,0.034115
300,2015/5/20,4754.919,0.005009
300,2015/5/21,4840.976,0.018099
300,2015/5/22,4951.335,0.022797
300,2015/5/25,5099.495,0.029923
300,2015/5/26,5198.918,0.019497
300,2015/5/27,5181.434,-0.003363
300,2015/5/28,4834.007,-0.067052
300,2015/5/29,4840.829,0.001411
300,2015/6/1,5076.179,0.048618
300,2015/6/2,5161.87,0.016881
300,2015/6/3,5143.59,-0.003541
300,2015/6/4,5181.416,0.007354
300,2015/6/5,5230.552,0.009483
300,2015/6/8,5353.751,0.023554
300,2015/6/9,5317.461,-0.006778
300,2015/6/10,5309.112,-0.00157
300,2015/6/11,5306.59,-0.000475
300,2015/6/12,5335.115,0.005375
300,2015/6/15,5221.167,-0.021358
300,2015/6/16,5064.821,-0.029945
300,2015/6/17,5138.831,0.014613
300,2015/6/18,4930.549,-0.040531
300,2015/6/19,4637.052,-0.059526
300,2015/6/23,4786.091,0.032141
300,2015/6/24,4880.126,0.019648
300,2015/6/25,4706.516,-0.035575
300,2015/6/26,4336.195,-0.078683
300,2015/6/29,4191.549,-0.033358
300,2015/6/30,4472.998,0.067147
300,2015/7/1,4253.021,-0.049179
300,2015/7/2,4107.996,-0.034099
300,2015/7/3,3885.917,-0.05406
300,2015/7/6,3998.537,0.028982
300,2015/7/7,3928.003,-0.01764
300,2015/7/8,3663.038,-0.067455
300,2015/7/9,3897.626,0.064042
300,2015/7/10,4106.556,0.053604
300,2015/7/13,4211.812,0.025631
300,2015/7/14,4112.149,-0.023663
300,2015/7/15,3966.759,-0.035356
300,2015/7/16,3997.356,0.007713
300,2015/7/17,4151.496,0.03856
300,2015/7/20,4160.612,0.002196
300,2015/7/21,4166.006,0.001296
300,2015/7/22,4157.16,-0.002123
300,2015/7/23,4250.805,0.022526
300,2015/7/24,4176.279,-0.017532
300,2015/7/27,3818.731,-0.085614
300,2015/7/28,3811.093,-0.002
300,2015/7/29,3930.379,0.0313
300,2015/7/30,3815.412,-0.029251
300,2015/7/31,3816.699,0.000337
300,2015/8/3,3829.235,0.003285
300,2015/8/4,3948.155,0.031056
300,2015/8/5,3866.9,-0.02058
300,2015/8/6,3831.852,-0.009064
300,2015/8/7,3906.945,0.019597
300,2015/8/10,4084.365,0.045411
300,2015/8/11,4066.669,-0.004333
300,2015/8/12,4016.126,-0.012429
300,2015/8/13,4075.463,0.014775
300,2015/8/14,4073.54,-0.000472
300,2015/8/17,4077.872,0.001063
300,2015/8/18,3825.412,-0.06191
300,2015/8/19,3886.136,0.015874
300,2015/8/20,3761.454,-0.032084
300,2015/8/21,3589.536,-0.045705
300,2015/8/24,3275.534,-0.087477
300,2015/8/25,3042.927,-0.071013
300,2015/8/26,3025.692,-0.005664
300,2015/8/27,3205.638,0.059473
300,2015/8/28,3342.286,0.042627
300,2015/8/31,3366.536,0.007256
300,2015/9/1,3362.083,-0.001323
300,2015/9/2,3365.832,0.001115
300,2015/9/7,3250.485,-0.03427
300,2015/9/8,3334.023,0.0257
300,2015/9/9,3399.305,0.019581
300,2015/9/10,3357.561,-0.01228
300,2015/9/11,3347.188,-0.003089
300,2015/9/14,3281.132,-0.019735
300,2015/9/15,3152.232,-0.039285
300,2015/9/16,3309.248,0.049811
300,2015/9/17,3236.999,-0.021832
300,2015/9/18,3251.273,0.00441
300,2015/9/21,3308.247,0.017524
300,2015/9/22,3339.03,0.009305
300,2015/9/23,3263.028,-0.022762
300,2015/9/24,3284.999,0.006733
300,2015/9/25,3231.951,-0.016149
300,2015/9/28,3242.752,0.003342
300,2015/9/29,3178.854,-0.019705
300,2015/9/30,3202.948,0.007579
300,2015/10/8,3296.482,0.029202
300,2015/10/9,3340.116,0.013237
300,2015/10/12,3447.693,0.032208
300,2015/10/13,3445.043,-0.000769
300,2015/10/14,3406.112,-0.011301
300,2015/10/15,3486.815,0.023694
300,2015/10/16,3534.065,0.013551
300,2015/10/19,3534.182,0.000033
300,2015/10/20,3577.703,0.012314
300,2015/10/21,3473.254,-0.029194
300,2015/10/22,3524.534,0.014764
300,2015/10/23,3571.241,0.013252
300,2015/10/26,3589.261,0.005046
300,2015/10/27,3592.879,0.001008
300,2015/10/28,3524.92,-0.018915
300,2015/10/29,3533.307,-0.005548
300,2015/10/30,3534.079,0.000218
300,2015/11/2,3475.962,-0.016445
300,2015/11/3,3465.493,-0.003012
300,2015/11/4,3628.538,0.047048
300,2015/11/5,3705.97,0.02134
300,2015/11/6,3793.374,0.023585
300,2015/11/9,3840.355,0.012385
300,2015/11/10,3833.238,-0.001853
300,2015/11/11,3833.646,0.000106
300,2015/11/12,3795.324,-0.009996
300,2015/11/13,3746.242,-0.012932
300,2015/11/16,3764.126,0.004774
300,2015/11/17,3758.387,-0.001525
300,2015/11/18,3715.58,-0.01139
300,2015/11/19,3774.969,0.015984
300,2015/11/20,3774.383,-0.000155
300,2015/11/23,3753.335,-0.005577
300,2015/11/24,3753.889,0.000148
300,2015/11/25,3781.607,0.007384
300,2015/11/26,3759.429,-0.005865
300,2015/11/27,3556.992,-0.053848
300,2015/11/30,3566.412,0.002648
300,2015/12/1,3591.696,0.007089
300,2015/12/2,3721.955,0.036267
300,2015/12/3,3749.299,0.007347
300,2015/12/4,3677.592,-0.019125
300,2015/12/7,3687.607,0.002723
300,2015/12/8,3623.02,-0.017515
300,2015/12/9,3635.938,0.003566
300,2015/12/10,3623.084,-0.003535
300,2015/12/11,3608.059,-0.004147
300,2015/12/14,3711.322,0.02862
300,2015/12/15,3694.389,-0.004563
300,2015/12/16,3685.44,-0.002422
300,2015/12/17,3755.888,0.019115
300,2015/12/18,3767.913,0.003202
300,2015/12/21,3865.965,0.026023
300,2015/12/22,3876.733,0.002785
300,2015/12/23,3866.381,-0.00267
300,2015/12/24,3829.402,-0.009564
300,2015/12/25,3838.201,0.002298
300,2015/12/28,3727.632,-0.028808
300,2015/12/29,3761.875,0.009186
300,2015/12/30,3765.175,0.000877
300,2015/12/31,3731.005,-0.009075
300,2016/1/4,3469.066,-0.070206
300,2016/1/5,3478.78,0.0028
300,2016/1/6,3539.808,0.017543
300,2016/1/7,3294.384,-0.069333
300,2016/1/8,3361.563,0.020392
300,2016/1/11,3192.45,-0.050308
300,2016/1/12,3215.71,0.007286
300,2016/1/13,3155.879,-0.018606
300,2016/1/14,3221.571,0.020816
300,2016/1/15,3118.73,-0.031923
300,2016/1/18,3130.729,0.003847
300,2016/1/19,3223.125,0.029513
300,2016/1/20,3174.378,-0.015124
300,2016/1/21,3081.345,-0.029307
300,2016/1/22,3113.463,0.010423
300,2016/1/25,3128.886,0.004954
300,2016/1/26,2940.509,-0.060206
300,2016/1/27,2930.352,-0.003454
300,2016/1/28,2853.756,-0.026139
300,2016/1/29,2946.09,0.032355
300,2016/2/1,2901.048,-0.015289
300,2016/2/2,2961.334,0.020781
300,2016/2/3,2948.639,-0.004287
300,2016/2/4,2984.76,0.01225
300,2016/2/5,2963.789,-0.007026
300,2016/2/15,2946.707,-0.005764
300,2016/2/16,3037.035,0.030654
300,2016/2/17,3063.32,0.008655
300,2016/2/18,3053.699,-0.003141
300,2016/2/19,3051.585,-0.000692
300,2016/2/22,3118.868,0.022049
300,2016/2/23,3089.363,-0.00946
300,2016/2/24,3109.545,0.006533
300,2016/2/25,2918.75,-0.061358
300,2016/2/26,2948.031,0.010032
300,2016/2/29,2877.467,-0.023936
300,2016/3/1,2930.694,0.018498
300,2016/3/2,3051.333,0.041164
300,2016/3/3,3058.422,0.002323
300,2016/3/4,3093.89,0.011597
300,2016/3/7,3104.84,0.003539
300,2016/3/8,3107.673,0.000912
300,2016/3/9,3071.907,-0.011509
300,2016/3/10,3013.146,-0.019129
300,2016/3/11,3018.284,0.001705
300,2016/3/14,3065.69,0.015706
300,2016/3/15,3074.78,0.002965
300,2016/3/16,3090.033,0.004961
300,2016/3/17,3124.204,0.011058
300,2016/3/18,3171.963,0.015287
300,2016/3/21,3249.437,0.024425
300,2016/3/22,3225.79,-0.007277
300,2016/3/23,3236.092,0.003194
300,2016/3/24,3181.851,-0.016761
300,2016/3/25,3197.817,0.005018
300,2016/3/28,3169.728,-0.008784
300,2016/3/29,3135.41,-0.010827
300,2016/3/30,3216.275,0.025791
300,2016/3/31,3218.088,0.000564
300,2016/4/1,3221.895,0.001183
300,2016/4/5,3264.486,0.013219
300,2016/4/6,3257.528,-0.002131
300,2016/4/7,3209.29,-0.014808
300,2016/4/8,3185.726,-0.007342
300,2016/4/11,3230.096,0.013928
300,2016/4/12,3218.45,-0.003605
300,2016/4/13,3261.383,0.01334
300,2016/4/14,3275.832,0.00443
300,2016/4/15,3272.205,-0.001107
300,2016/4/18,3228.453,-0.013371
300,2016/4/19,3238.303,0.003051
300,2016/4/20,3181.026,-0.017687
300,2016/4/21,3160.603,-0.00642
300,2016/4/22,3174.901,0.004524
300,2016/4/25,3162.033,-0.004053
300,2016/4/26,3179.161,0.005417
300,2016/4/27,3165.916,-0.004166
300,2016/4/28,3160.581,-0.001685
300,2016/4/29,3156.745,-0.001214
300,2016/5/3,3213.54,0.017992
300,2016/5/4,3209.461,-0.001269
300,2016/5/5,3213.92,0.001389
300,2016/5/6,3130.354,-0.026001
300,2016/5/9,3065.615,-0.020681
300,2016/5/10,3069.112,0.001141
300,2016/5/11,3082.809,0.004463
300,2016/5/12,3090.137,0.002377
300,2016/5/13,3074.935,-0.00492
300,2016/5/16,3095.309,0.006626
300,2016/5/17,3086.025,-0.002999
300,2016/5/18,3068.036,-0.005829
300,2016/5/19,3062.5,-0.001804
300,2016/5/20,3078.218,0.005132
300,2016/5/23,3087.222,0.002925
300,2016/5/24,3063.556,-0.007666
300,2016/5/25,3059.226,-0.001413
300,2016/5/26,3064.211,0.001629
300,2016/5/27,3062.499,-0.000559
300,2016/5/30,3066.709,0.001375
300,2016/5/31,3169.56,0.033538
300,2016/6/1,3160.547,-0.002844
300,2016/6/2,3167.1,0.002073
300,2016/6/3,3189.325,0.007017
300,2016/6/6,3178.788,-0.003304
300,2016/6/7,3177.054,-0.000545
300,2016/6/8,3163.986,-0.004113
300,2016/6/13,3066.341,-0.030861
300,2016/6/14,3075.983,0.003144
300,2016/6/15,3116.368,0.013129
300,2016/6/16,3094.675,-0.006961
300,2016/6/17,3110.357,0.005067
300,2016/6/20,3112.674,0.000745
300,2016/6/21,3106.318,-0.002042
300,2016/6/22,3133.961,0.008899
300,2016/6/23,3117.317,-0.005311
300,2016/6/24,3077.155,-0.012884
300,2016/6/27,3120.544,0.0141
300,2016/6/28,3136.401,0.005081
300,2016/6/29,3151.39,0.004779
300,2016/6/30,3153.921,0.000803
300,2016/7/1,3154.2,0.000088
300,2016/7/4,3204.696,0.016009
300,2016/7/5,3207.383,0.000838
300,2016/7/6,3216.803,0.002937
300,2016/7/7,3209.954,-0.002129
300,2016/7/8,3192.28,-0.005506
300,2016/7/11,3203.33,0.003461
300,2016/7/12,3273.182,0.021806
300,2016/7/13,3282.868,0.002959
300,2016/7/14,3276.764,-0.001859
300,2016/7/15,3276.278,-0.000148
300,2016/7/18,3262.022,-0.004351
300,2016/7/19,3248.234,-0.004227
300,2016/7/20,3237.605,-0.003272
300,2016/7/21,3252.523,0.004608
300,2016/7/22,3225.162,-0.008412
300,2016/7/25,3230.885,0.001774
300,2016/7/26,3269.588,0.011979
300,2016/7/27,3218.243,-0.015704
300,2016/7/28,3221.137,0.000899
300,2016/7/29,3203.93,-0.005342
300,2016/8/1,3176.809,-0.008465
300,2016/8/2,3189.053,0.003854
300,2016/8/3,3193.507,0.001397
300,2016/8/4,3201.289,0.002437
300,2016/8/5,3205.11,0.001194
300,2016/8/8,3234.183,0.009071
300,2016/8/9,3256.981,0.007049
300,2016/8/10,3243.341,-0.004188
300,2016/8/11,3233.36,-0.003077
300,2016/8/12,3294.234,0.018827
300,2016/8/15,3393.424,0.03011
300,2016/8/16,3378.245,-0.004473
300,2016/8/17,3373.048,-0.001538
300,2016/8/18,3364.485,-0.002539
300,2016/8/19,3365.02,0.000159
300,2016/8/22,3336.795,-0.008388
300,2016/8/23,3341.83,0.001509
300,2016/8/24,3329.863,-0.003581
300,2016/8/25,3308.972,-0.006274
300,2016/8/26,3307.09,-0.000569
300,2016/8/29,3307.781,0.000209
300,2016/8/30,3311.987,0.001272
300,2016/8/31,3327.794,0.004773
300,2016/9/1,3301.577,-0.007878
300,2016/9/2,3314.114,0.003797
300,2016/9/5,3319.68,0.001679
300,2016/9/6,3342.626,0.006912
300,2016/9/7,3340.817,-0.000541
300,2016/9/8,3339.564,-0.000375
300,2016/9/9,3318.044,-0.006444
300,2016/9/12,3262.604,-0.016709
300,2016/9/13,3260.333,-0.000696
300,2016/9/14,3238.73,-0.006626
300,2016/9/19,3263.124,0.007532
300,2016/9/20,3257.403,-0.001753
300,2016/9/21,3266.636,0.002834
300,2016/9/22,3291.121,0.007495
300,2016/9/23,3275.666,-0.004696
300,2016/9/26,3220.284,-0.016907
300,2016/9/27,3240.755,0.006357
300,2016/9/28,3230.89,-0.003044
300,2016/9/29,3244.387,0.004177
300,2016/9/30,3253.285,0.002743
300,2016/10/10,3293.869,0.012475
300,2016/10/11,3306.557,0.003852
300,2016/10/12,3300.01,-0.00198
300,2016/10/13,3302.646,0.000799
300,2016/10/14,3305.848,0.00097
300,2016/10/17,3277.879,-0.00846
300,2016/10/18,3321.332,0.013256
300,2016/10/19,3316.241,-0.001533
300,2016/10/20,3318.604,0.000713
300,2016/10/21,3327.74,0.002753
300,2016/10/24,3367.578,0.011971
300,2016/10/25,3367.455,-0.000037
300,2016/10/26,3354.8,-0.003758
300,2016/10/27,3345.695,-0.002714
300,2016/10/28,3340.126,-0.001665
300,2016/10/31,3336.278,-0.001152
300,2016/11/1,3359.052,0.006826
300,2016/11/2,3333.352,-0.007651
300,2016/11/3,3365.085,0.00952
300,2016/11/4,3354.175,-0.003242
300,2016/11/7,3356.592,0.000721
300,2016/11/8,3371.118,0.004328
300,2016/11/9,3353.055,-0.005358
300,2016/11/10,3390.612,0.011201
300,2016/11/11,3417.221,0.007848
300,2016/11/14,3430.248,0.003812
300,2016/11/15,3429.87,-0.00011
300,2016/11/16,3429.592,-0.000081
300,2016/11/17,3436.535,0.002024
300,2016/11/18,3417.455,-0.005552
300,2016/11/21,3441.111,0.006922
300,2016/11/22,3468.364,0.00792
300,2016/11/23,3474.729,0.001835
300,2016/11/24,3488.74,0.004032
300,2016/11/25,3521.298,0.009332
300,2016/11/28,3535.081,0.003914
300,2016/11/29,3564.04,0.008192
300,2016/11/30,3538.001,-0.007306
300,2016/12/1,3565.036,0.007641
300,2016/12/2,3528.955,-0.010121
300,2016/12/5,3469.407,-0.016874
300,2016/12/6,3459.153,-0.002956
300,2016/12/7,3475.747,0.004797
300,2016/12/8,3470.143,-0.001612
300,2016/12/9,3493.7,0.006788
300,2016/12/12,3409.179,-0.024192
300,2016/12/13,3405.035,-0.001216
300,2016/12/14,3378.945,-0.007662
300,2016/12/15,3340.434,-0.011397
300,2016/12/16,3346.03,0.001675
300,2016/12/19,3328.983,-0.005095
300,2016/12/20,3309.064,-0.005984
300,2016/12/21,3338.536,0.008906
300,2016/12/22,3335.672,-0.000858
300,2016/12/23,3307.599,-0.008416
300,2016/12/26,3322.401,0.004475
300,2016/12/27,3316.385,-0.001811
300,2016/12/28,3301.889,-0.004371
300,2016/12/29,3297.765,-0.001249
300,2016/12/30,3310.081,0.003735
300,2017/1/3,3342.227,0.009712
300,2017/1/4,3368.312,0.007805
300,2017/1/5,3367.789,-0.000155
300,2017/1/6,3347.666,-0.005975
300,2017/1/9,3363.901,0.00485
300,2017/1/10,3358.272,-0.001673
300,2017/1/11,3334.495,-0.00708
300,2017/1/12,3317.624,-0.00506
300,2017/1/13,3319.912,0.00069
300,2017/1/16,3319.445,-0.000141
300,2017/1/17,3326.356,0.002082
300,2017/1/18,3339.365,0.003911
300,2017/1/19,3329.289,-0.003017
300,2017/1/20,3354.889,0.007689
300,2017/1/23,3364.081,0.00274
300,2017/1/24,3364.451,0.00011
300,2017/1/25,3375.904,0.003404
300,2017/1/26,3387.961,0.003571
300,2017/2/3,3364.492,-0.006927
300,2017/2/6,3373.205,0.00259
300,2017/2/7,3365.685,-0.002229
300,2017/2/8,3383.288,0.00523
300,2017/2/9,3396.292,0.003844
300,2017/2/10,3413.487,0.005063
